Date,Close/Last,Volume,Open,High,Low
9/18/2020,$38.53 ,1436,$38.72 ,$38.72 ,$38.53 
9/17/2020,$38.20 ,1471,$38.20 ,$42.02 ,$37.27 
9/16/2020,$38.63 ,881,$38.28 ,$38.63 ,$38.28 
9/15/2020,$38.16 ,3670,$37.09 ,$41.98 ,$37.09 
9/14/2020,$37.25 ,1371,$37.16 ,$39.01 ,$37.16 
9/11/2020,$39.32 ,908,$39.50 ,$39.50 ,$39.32 
9/10/2020,$38.31 ,5936,$41.71 ,$41.71 ,$36.90 
9/9/2020,$40.64 ,1396,$40.81 ,$40.81 ,$40.63 
9/8/2020,$40.50 ,3174,$41 ,$41 ,$39 
9/4/2020,$41 ,2971,$41.04 ,$41.96 ,$40.95 
9/3/2020,$42.51 ,1457,$42.51 ,$42.51 ,$42.51 
9/2/2020,$43.11 ,1388,$44.00 ,$44.00 ,$43.11 
9/1/2020,$43.05 ,1947,$43.03 ,$43.05 ,$43.03 
8/31/2020,$44.60 ,3296,$44 ,$44.62 ,$43.05 
8/28/2020,$43.41 ,7396,$43.27 ,$43.87 ,$43 
8/27/2020,$45 ,1536,$45.65 ,$45.65 ,$43.91 
8/26/2020,$44.01 ,3054,$46 ,$46 ,$44.01 
8/25/2020,$46.08 ,2322,$46.20 ,$46.20 ,$44.01 
8/24/2020,$44.20 ,3079,$45.42 ,$45.42 ,$44.20 
8/21/2020,$44.50 ,4156,$45.40 ,$46.50 ,$44.50 
8/20/2020,$44.50 ,10299,$47.44 ,$52.43 ,$44.10 
8/19/2020,$44.58 ,N/A,$44.58 ,$44.58 ,$44.58 
8/18/2020,$44.58 ,1179,$45.12 ,$45.25 ,$44.58 
8/17/2020,$46.91 ,1628,$48.09 ,$48.09 ,$45.60 
8/14/2020,$47.06 ,2412,$47.25 ,$47.25 ,$45.28 
8/13/2020,$46.25 ,7040,$47.00 ,$50 ,$45 
8/12/2020,$47.49 ,57129,$46.69 ,$70 ,$45.88 
8/11/2020,$46.99 ,21479,$41.10 ,$48.10 ,$41.10 
8/10/2020,$40.98 ,1951,$41 ,$41.01 ,$40.98 
8/7/2020,$41.26 ,3368,$40.75 ,$41.26 ,$40.25 
8/6/2020,$41.09 ,5552,$42.75 ,$42.95 ,$40.25 
8/5/2020,$41 ,2670,$40.29 ,$42.72 ,$40.29 
8/4/2020,$40.32 ,3038,$40.62 ,$41.01 ,$40.13 
8/3/2020,$40.65 ,2847,$42.64 ,$42.64 ,$40.02 
7/31/2020,$41.55 ,3971,$41.97 ,$42.98 ,$40.02 
7/30/2020,$41.43 ,2928,$43 ,$43 ,$40.50 
7/29/2020,$42 ,2028,$43.14 ,$43.36 ,$41.30 
7/28/2020,$41.18 ,5150,$44 ,$44 ,$40.88 
7/27/2020,$42.99 ,6569,$40.02 ,$44.02 ,$40.02 
7/24/2020,$41.43 ,4238,$43.04 ,$44.77 ,$40.51 
7/23/2020,$43.14 ,3779,$43 ,$44.90 ,$42.03 
7/22/2020,$44.25 ,8387,$43 ,$44.90 ,$42 
7/21/2020,$42.05 ,16488,$43 ,$50 ,$40 
7/20/2020,$43.60 ,6765,$45 ,$46.02 ,$42 
7/17/2020,$45.61 ,23009,$50 ,$52.14 ,$44 
7/16/2020,$52.26 ,95216,$47.69 ,$74.47 ,$47.69 
7/15/2020,$47 ,23934,$39.90 ,$49.50 ,$39.90 
7/14/2020,$39.00 ,4282,$38.90 ,$40.01 ,$37.36 
7/13/2020,$39.00 ,3211,$40.07 ,$41.50 ,$38.60 
7/10/2020,$39.99 ,2655,$41.49 ,$41.49 ,$39.99 
7/9/2020,$40 ,3865,$40 ,$41.83 ,$39.50 
