Date,Close/Last,Volume,Open,High,Low
12/29/2020,$20.91,8295835,$21.56,$21.64,$20.4162
12/28/2020,$21.32,11347380,$23.55,$23.67,$21.25
12/24/2020,$22.97,11611090,$22.87,$24.54,$22.62
12/23/2020,$22.725,10821510,$23.49,$23.5,$21.66
12/22/2020,$23.3,17992570,$21.05,$23.42,$20.83
12/21/2020,$20.66,11899200,$20.95,$21.32,$20.13
12/18/2020,$21.15,10984150,$21.05,$22.08,$20.94
12/17/2020,$21.17,8230655,$21.31,$21.6005,$20.72
12/16/2020,$21.27,9406994,$22.03,$22.1,$20.35
12/15/2020,$21.85,8717765,$21.61,$22.45,$21.4
12/14/2020,$21.39,8374450,$21.9,$22.29,$21.03
12/11/2020,$21.78,13468940,$21.25,$22.72,$20.97
12/10/2020,$21.135,8979161,$21.05,$21.96,$20.65
12/09/2020,$21.04,13621280,$21.03,$22.91,$20.56
12/08/2020,$21.36,11396950,$21.06,$21.4599,$20.17
12/07/2020,$21.23,9592797,$21.49,$22.04,$20.94
12/04/2020,$22.07,11759140,$22.46,$22.56,$21.28
12/03/2020,$22.67,25815600,$21.51,$23.15,$20.66
12/02/2020,$20.43,34371410,$19.23,$20.95,$18.93
12/01/2020,$25.23,14962260,$26.04,$26.1399,$24.5701
11/30/2020,$25.37,16007760,$26.85,$27.47,$23.6
11/27/2020,$27.18,8228026,$27.87,$28.42,$26.55
11/25/2020,$27.85,14219690,$26.38,$28.36,$26.03
11/24/2020,$28.78,28291350,$29.5,$30.02,$24.33
11/23/2020,$28.87,25617810,$26.66,$28.9,$26.2
11/20/2020,$25.78,23716640,$23.42,$25.87,$23.15
11/19/2020,$22.78,14089550,$22.87,$23.81,$22.21
11/18/2020,$22.83,19396330,$21.827,$23.6,$21.21
11/17/2020,$21.475,17985440,$20.15,$22.19,$20.1
11/16/2020,$19.92,11463590,$19.28,$20.54,$19.06
11/13/2020,$19.22,17320650,$20.737,$20.76,$18.55
11/12/2020,$20.52,16136740,$18.99,$20.7865,$18.97
11/11/2020,$19.2,7300247,$18.92,$19.45,$18.81
11/10/2020,$18.99,10571790,$19.137,$19.21,$17.61
11/09/2020,$18.96,29999300,$17.88,$20.08,$16.52
11/06/2020,$17.29,12543360,$17.57,$17.58,$16.77
11/05/2020,$17.72,18560890,$17.06,$17.83,$16.99
11/04/2020,$16.39,29586480,$18.58,$19.19,$16.25
