Date,Close/Last,Volume,Open,High,Low
07/10/2020,$537.23,170600,$547.5,$549.99,$535.71
07/09/2020,$548.61,132828,$547.04,$561.68,$544
07/08/2020,$544.42,216032,$539.35,$546.025,$537.0487
07/07/2020,$533.16,212091,$517.47,$537.88,$516.7
07/06/2020,$520.79,235697,$509.36,$531.43,$509.19
07/02/2020,$501.88,196016,$512.88,$512.88,$500.47
07/01/2020,$506.01,295066,$500.16,$509.98,$493.6
06/30/2020,$500.92,321534,$506.72,$506.72,$493.765
06/29/2020,$498.61,186026,$493.42,$500.955,$486.09
06/26/2020,$489.83,534400,$505.6,$510,$485.04
06/25/2020,$507.36,233211,$505.51,$513.52,$497.15
06/24/2020,$505.19,215716,$519.15,$522.47,$503.42
06/23/2020,$519.52,176350,$522.23,$527.13,$517.18
06/22/2020,$519.07,224966,$521.71,$524.98,$512.845
06/19/2020,$520.28,461100,$511.31,$523.09,$501.39
06/18/2020,$500.86,183227,$503.97,$506.82,$497.5
06/17/2020,$508.99,190710,$503,$515.8426,$501.84
06/16/2020,$498.99,146890,$504.6,$506.5694,$490.56
06/15/2020,$501.13,165800,$488.33,$502.28,$485.9
06/12/2020,$492.79,187675,$486.56,$496.72,$482.58
06/11/2020,$482.06,243732,$509.07,$509.07,$481.5
06/10/2020,$506.985,235650,$497.74,$510.73,$494.45
06/09/2020,$499.93,240393,$497.42,$506.86,$488.23
06/08/2020,$488.37,266356,$487.08,$491.38,$478.0348
06/05/2020,$493.9,307896,$494.74,$503.93,$487.85
06/04/2020,$499.04,236915,$511.8,$520.88,$490.11
06/03/2020,$521.11,193910,$518.49,$521.11,$509.85
06/02/2020,$515.96,248812,$521.96,$525.26,$510.22
06/01/2020,$519.78,418908,$508.58,$526.98,$504.0933
05/29/2020,$508.59,581482,$489,$511.95,$485.5
05/28/2020,$483.51,307487,$475.57,$494.5221,$474.48
05/27/2020,$468.26,335207,$467.15,$478.055,$453.06
05/26/2020,$470.51,312721,$480.3,$487.67,$467.55
05/22/2020,$482.32,196529,$472.54,$484.99,$466.86
05/21/2020,$472.93,404322,$475.7,$476.51,$469.115
05/20/2020,$477.93,296057,$480.52,$486.895,$473.59
05/19/2020,$478.56,265769,$491,$497.75,$475.02
05/18/2020,$492.66,317714,$500.99,$500.99,$490.32
05/15/2020,$488.05,735729,$497.54,$503.1604,$486.61
05/14/2020,$493.6,382658,$499.95,$505.73,$483.57
05/13/2020,$504.74,334002,$496.44,$512.43,$493.16
05/12/2020,$497.73,301550,$514.13,$516.9624,$497.37
05/11/2020,$505.05,336641,$486.45,$517.93,$486.45
05/08/2020,$484.32,298482,$482,$490.81,$475.84
05/07/2020,$480.75,304585,$483.53,$491.25,$477.7
05/06/2020,$471.35,291094,$491.92,$491.92,$470.66
05/05/2020,$483.26,284917,$450.02,$488.22,$450
05/04/2020,$457.07,238568,$450.21,$459.8836,$447.01
05/01/2020,$449.79,271683,$451.23,$460,$446.445
04/30/2020,$455.01,404196,$450.39,$465.9,$450.39
04/29/2020,$456.71,357243,$441.12,$463.57,$436.87
04/28/2020,$441.43,268273,$443.23,$452.78,$433
04/27/2020,$441.59,187703,$431.21,$443.51,$425.02
04/24/2020,$421.02,241900,$421.28,$424.69,$416.04
04/23/2020,$417.78,186626,$424.12,$426.31,$415.56
04/22/2020,$424.24,210449,$417.21,$431.26,$410.7625
04/21/2020,$410.49,230561,$430.76,$431.9,$407.97
04/20/2020,$430.57,256971,$428.73,$435.29,$425.02
